Gene,logFC,AveExpr,t,P.Value,adj.P.Val,B
WDR82,-0.06151490277777505,10.241505411764706,-0.3833145705434835,0.7062589747121717,0.928801535366026,-5.904321774224476
NSA2,0.08342107736111437,11.310778253529412,0.38324272671134074,0.7063112479141698,0.928801535366026,-5.904348848278357
HMGCS1,-0.197330743395832,7.019207521470588,-0.3831531909625802,0.7063763957787558,0.928801535366026,-5.904382582485178
GLRX,-0.25606762988194465,8.024234418617647,-0.38309429858003785,0.7064192482435185,0.928801535366026,-5.904404767032875
NFKBIA,0.11120136262500147,9.323800014,0.38302154702800334,0.7064721865986672,0.928801535366026,-5.90443216765742
ARSF,0.03197487923611053,3.955684925117647,0.3826652622261024,0.7067314629678136,0.928801535366026,-5.904566282443626
SLC2A4,-0.04207713888888742,3.8544601176470588,-0.3826580520727212,0.7067367103399739,0.928801535366026,-5.904568995266332
PFKFB1,-0.035353243486110575,3.821438924352941,-0.3826417708309701,0.7067485594828934,0.928801535366026,-5.904575120904581
RSPH14,-0.036657805555554646,4.0130781764705885,-0.3826069104598828,0.7067739303832976,0.928801535366026,-5.904588235875542
SLC39A6,-0.09708920833333501,9.639722705882352,-0.3824116984087069,0.7069160096043784,0.928801535366026,-5.904661655767869
FUBP3,0.07096681427777618,8.863571569882353,0.3823961455111624,0.7069273297922292,0.928801535366026,-5.904667503681434
EPHB4,0.0999438516319433,6.52081250967647,0.38227629013698183,0.7070145689853075,0.928801535366026,-5.904712561654285
STK3,0.11055736111111436,7.408586117647059,0.38226131345016023,0.7070254703690962,0.928801535366026,-5.904718190958197
USP1,0.10343375000000066,10.009042294117647,0.3821160536341719,0.7071312069676421,0.9288480621355991,-5.904772778691704
GALE,0.09277835990278227,8.517778293117647,0.3817041941337059,0.7074310386098706,0.9291332220006364,-5.904927442168072
NOS2,0.034780253750001044,3.9917893847647057,0.38162461055561653,0.7074889807617837,0.9291332220006364,-5.904957308899945
B3GALT1,-0.03030619361111242,3.5717398730588235,-0.3812623332973601,0.707752766111521,0.9292292431226308,-5.905093189797531
CSNK2B,-0.07287995263888902,10.735011399411764,-0.3811397236945465,0.7078420506477692,0.9292292431226308,-5.905139148811407
KRTAP2-4,0.041401761958332894,3.672110609235294,0.38112221702274895,0.7078547993955702,0.9292292431226308,-5.905145709832411
AMELX,0.027786596652778606,3.482710024294118,0.38111505011418756,0.7078600185235655,0.9292292431226308,-5.905148395708042
ETV6,-0.10810872516666592,5.042114438529412,-0.38099122987712897,0.7079501899826817,0.9292292431226308,-5.905194790836207
HDAC1,-0.10761217445833005,10.570719377941176,-0.38094455039747604,0.7079841852362901,0.9292292431226308,-5.905212277676348
IFNA8,0.02942203844444613,3.2494974692941176,0.3808051931594457,0.7080856786752459,0.92927011720033,-5.905264470492427
KAT7,-0.08071842204166568,7.689297001117647,-0.3804069747259826,0.7083757310774996,0.9295584176239512,-5.905413510032727
GPKOW,-0.07292908418055255,7.712785618470589,-0.3801697157607449,0.7085485665455493,0.9296573958493066,-5.905502235155242
PYGO1,-0.059489736111111746,4.331882058823529,-0.3801102070892798,0.7085919192528443,0.9296573958493066,-5.905524480431066
RBM12B,-0.05653940277777636,6.485505,-0.3797600020315876,0.708847068262491,0.9297536762774747,-5.905655323301611
SEM1,0.051549305555559144,10.48221205882353,0.3796666704027982,0.7089150729322486,0.9297536762774747,-5.90569017367878
STAU1,-0.049560416666666995,10.360635882352941,-0.3796146169659793,0.7089530019754609,0.9297536762774747,-5.905709606971433
ACTL7B,0.03302172891666677,3.7440146625294117,0.37944494919908073,0.7090766368561157,0.9297536762774747,-5.905772931470722
RCOR3,0.11853680555555712,6.110046529411765,0.3794398857987999,0.7090803266240526,0.9297536762774747,-5.905774820838451
HNRNPU,0.05005831343056144,9.249779819843138,0.37937318718571844,0.7091289314960434,0.9297536762774747,-5.905799706586624
CPOX,-0.13865556572222282,8.929499665764705,-0.37933327074775947,0.7091580201753015,0.9297536762774747,-5.905814597651257
RPL8,-0.04759416666666283,13.174820588235294,-0.3789250080383199,0.709455563830871,0.929894093357685,-5.905966814126787
TAF1A,0.139746500000002,7.123817941176471,0.3787000266755468,0.7096195518998323,0.929894093357685,-5.90605062727294
NUP98,-0.06488585746296316,7.434447147862746,-0.37852036936051536,0.7097505139785811,0.929894093357685,-5.906117520575692
GNA13,-0.08030075744444343,5.307117381294118,-0.3784638834761322,0.7097916915732181,0.929894093357685,-5.906138545993195
ACAT2,-0.14289419555555227,9.073917760764706,-0.3784455593811127,0.7098050498375588,0.929894093357685,-5.9061453660041945
CBLIF,0.03749318305555649,3.7139347817058823,0.37838302551971464,0.7098506377518344,0.929894093357685,-5.906168637924354
ENC1,-0.1961496805763865,7.901563332147059,-0.3783343683963622,0.7098861101459089,0.929894093357685,-5.906186743016097
UBE2L3,-0.07373463888888665,8.723715764705883,-0.3782857289254751,0.7099215703562636,0.929894093357685,-5.906204839253893
SLC22A11,-0.037453444444444095,3.631234705882353,-0.37818903839282086,0.7099920638370091,0.929894093357685,-5.906240806026302
NRTN,0.11501608301388977,4.434402872352941,0.37817031402824636,0.7100057153895768,0.929894093357685,-5.906247770038433
TNFSF18,0.049023000000001815,3.8325663529411766,0.37797476662070556,0.7101482910843161,0.929894093357685,-5.906320478278989
PGP,-0.06484470715277801,4.983477815529412,-0.3776612479072938,0.7103769040083132,0.929894093357685,-5.9064369734077005
TMEM168,0.13623627777777791,7.563457588235294,0.37759370741891224,0.7104261571948609,0.929894093357685,-5.906462057207444
PCDHGA11,0.037943890375002454,3.513342243588235,0.37757310332169147,0.7104411827773777,0.929894093357685,-5.906469708466927
PRKN,0.046773291666668104,3.756615705882353,0.3774778553212672,0.7105106441833714,0.929894093357685,-5.9065050731491455
IGSF6,-0.03136221031944375,3.7097336627647057,-0.37747730575485333,0.7105110449726854,0.929894093357685,-5.906505277172531
ESR2,0.03031657655000064,3.8085115541411767,0.37738654375281444,0.7105772373344863,0.929894093357685,-5.906538968043285
CELF1,0.05539025957292054,8.159839890411765,0.37731528277482673,0.7106292093469136,0.929894093357685,-5.906565414553701
GOLGA3,-0.08482258854166869,8.024851494588235,-0.3772449004408743,0.7106805419878475,0.929894093357685,-5.9065915301647305
HPGDS,0.0813193214305552,3.8122393295882353,0.377182080282399,0.7107263604418833,0.929894093357685,-5.9066148357622525
NRXN1,0.025406255430557856,3.591508516647058,0.3771585941764775,0.7107434905397221,0.929894093357685,-5.906623547873748
CDKN1A,0.195289515986115,8.057906997411765,0.37692794157627235,0.7109117304542977,0.9300126858968802,-5.906709079556965
C11orf21,0.060980578833333965,3.944998524352941,0.37671556804483286,0.7110666510498055,0.9300126858968802,-5.906787787461349
EN1,0.10722087319444285,4.147243684941176,0.37663430827884553,0.7111259312370626,0.9300126858968802,-5.906817891674505
AC092375.2,0.04152744677777864,4.022270622882353,0.37653128297620914,0.7112010924409673,0.9300126858968802,-5.906856050169739
RBPJL,-0.03543273611111042,3.941791117647059,-0.37638198121693706,0.7113100196614415,0.9300126858968802,-5.906911330332773
DBT,0.054157944399305435,5.81535808957353,0.376369864817454,0.7113188597972755,0.9300126858968802,-5.906915815581168
SLC25A37,-0.0740938749999982,6.501251705882353,-0.37628904823430653,0.7113778247311933,0.9300126858968802,-5.906945728633241
TFR2,0.04962149999999976,4.059540705882353,0.3762595365038963,0.7113993573808837,0.9300126858968802,-5.906956650386861
SLC7A7,0.31255077777777984,5.407198058823529,0.376165732100672,0.7114678015737735,0.9300126858968802,-5.906991360098808
RTL10,0.09122545833333362,5.763831705882353,0.37596052962380383,0.7116175359888701,0.9300951100298817,-5.907067259929693
PDZD8,-0.089366711722219,8.322920183941177,-0.3758863266332111,0.7116716842359008,0.9300951100298817,-5.907094695948853
USP7,0.057253583333335634,7.902840470588235,0.3757887725336525,0.7117428749323675,0.9300961253444443,-5.907130757776725
TCF15,0.04449901388888833,4.1323021764705885,0.37551558007030544,0.7119422533764409,0.9302646379314875,-5.907231697111235
COL2A1,0.031909978166668296,3.652285653852941,0.3753086250407768,0.7120933054178793,0.930369977375348,-5.907308114984898
PEPD,0.09668740181944457,7.359348060647059,0.3751711290544613,0.712193667606,0.9304090748103703,-5.907358862315185
SLC35E2B,-0.15210534722222135,8.268728764705882,-0.374325030429343,0.7128113784215835,0.9307067920678834,-5.907670740199116
QTRT2,0.08858315277777695,7.235967588235294,0.37405500243851914,0.713008560909561,0.9307067920678834,-5.9077701287760815
CNGB1,-0.030341749541665575,3.923288945039216,-0.3738881870109874,0.7131303849626223,0.9307067920678834,-5.907831492929116
CACNA1S,-0.03560764424999929,3.9793411514705883,-0.37380434171225646,0.7131916195683824,0.9307067920678834,-5.907862325817739
BEX1,0.3345559455000018,4.6849587459999995,0.37376880878869834,0.7132175708810541,0.9307067920678834,-5.907875390483438
PLEKHB1,0.11300268150000292,4.516335388529412,0.37375013585890393,0.7132312087173942,0.9307067920678834,-5.9078822556152675
FDPSP5,-0.05633931006944426,5.244674778058823,-0.37369173303259856,0.7132738640610428,0.9307067920678834,-5.907903725330258
METTL9,0.05115791606944775,10.320515096,0.37365602544263427,0.7132999440943415,0.9307067920678834,-5.907916850327487
RPEL1,-0.10824551388888981,6.871283176470588,-0.3736220581040449,0.7133247534257885,0.9307067920678834,-5.907929334518802
MRPS18B,0.08329058491666608,8.832075036794118,0.37354602073467685,0.7133802913954262,0.9307067920678834,-5.907957276883385
AC145098.2,0.05797641261111197,3.884202223411765,0.3735152536623787,0.7134027642472394,0.9307067920678834,-5.907968581640578
SPATA1,-0.04790179166666686,3.6166033529411763,-0.37345791854566535,0.7134446436252423,0.9307067920678834,-5.907989645863307
SCAF8,-0.05859815277777791,8.899115823529412,-0.3733549832366433,0.7135198331858235,0.9307067920678834,-5.908027455067637
ARL17B,-0.053935734583332895,4.250584326823529,-0.37320109442674754,0.713632247621816,0.9307067920678834,-5.908083960919319
GABARAPL1,0.20887139769444563,6.0358388115,0.3730670883562478,0.7137301434140852,0.9307067920678834,-5.908133147457301
EIF4E,0.07476761525926356,9.001524240470587,0.3730414501624576,0.7137488735343308,0.9307067920678834,-5.9081425559035
APIP,-0.08153367791666533,8.606155226941176,-0.3728593184890844,0.7138819362229991,0.9307067920678834,-5.9082093744616655
CYP2C19,-0.03009982356944274,3.630812095411765,-0.37285689911889636,0.7138837038427281,0.9307067920678834,-5.9082102618390255
PAN2,-0.0804154241666648,6.200555252882353,-0.37285659661439197,0.7138839248561217,0.9307067920678834,-5.908210372791326
RUBCN,0.1057713888888916,6.458613117647059,0.37282494438294234,0.7139070504980755,0.9307067920678834,-5.908221981676243
RBM28,-0.08583191666666767,7.9106778235294115,-0.37280948443726986,0.7139183458933835,0.9307067920678834,-5.908227651468842
GMPPA,-0.06763266405555513,7.271714940470589,-0.3727364873011838,0.7139716802198397,0.9307067920678834,-5.908254419374849
ELOB,-0.05864554274305256,9.010657873411764,-0.37258136579298556,0.714085022620198,0.9307626863815074,-5.908311285022974
KRT37,-0.0322938873194456,3.737348125,-0.37229926161758425,0.7142911648913762,0.9308482329746374,-5.908414641346643
NUCB2,-0.1179447067083288,9.031912613058823,-0.3722986719022183,0.7142915958385134,0.9308482329746374,-5.90841485732388
FAM224B,-0.03394151347222163,3.6351808677058823,-0.37214062087701744,0.7144070985937188,0.930906911840232,-5.908472729779902
Z83844.2,-0.03867805555555481,3.945895882352941,-0.3719962071769697,0.7145126415120293,0.9309505844100807,-5.908525587636657
FH,-0.08917300859259214,9.365344028156862,-0.3719018953850981,0.7145815713024308,0.9309505844100807,-5.908560096464443
KANSL2,0.08994972594444484,7.934884193647059,0.3714804377221538,0.7148896336778713,0.9312002570867883,-5.908714203384461
TMEM204,0.035099236111110876,3.7599088235294116,0.3713587896943197,0.7149785611225578,0.9312002570867883,-5.908758652315063
CDH9,0.03214376494444604,3.4903512108235293,0.3712534477907064,0.7150555718334262,0.9312002570867883,-5.90879713159713
AC009237.3,-0.1497184885416667,4.840833739647059,-0.3712031564069594,0.7150923387099548,0.9312002570867883,-5.908815498245901
RPL17-C18orf32,0.04284930555555988,12.885211176470587,0.3711575204019559,0.7151257027699585,0.9312002570867883,-5.908832162612196
SLC19A2,0.1355723194444467,7.177559705882353,0.3709356263727951,0.7152879358968095,0.9312285858059447,-5.908913160361214
EIF5A,-0.12931068938885737,10.25025556956863,-0.37074817989595643,0.7154249943555369,0.9312285858059447,-5.908981546660475
YTHDF2P1,0.04622629166666847,9.746511117647058,0.37068111351373334,0.7154740348645852,0.9312285858059447,-5.909006006308265
BPY2,0.03026642795833201,3.5284933624117647,0.37064992203682295,0.7154968432392312,0.9312285858059447,-5.90901738060845
CCT8L2,-0.04054141688888846,3.8838686219411764,-0.37064566537712124,0.7154999558895097,0.9312285858059447,-5.909018932771238
ADAMTS7,-0.041147414236109014,3.7729440849411766,-0.3703181591775359,0.7157394577911314,0.9312561006498261,-5.9091383032068885
PYY2,-0.0477592083333338,4.092826588235294,-0.3702322215751477,0.7158023081278398,0.9312561006498261,-5.909169608821683
TNPO2,-0.03304265277777407,5.899768705882353,-0.3701695450871556,0.7158481478082794,0.9312561006498261,-5.909192436302361
BCLAF1,0.05402911250000386,10.692150540294117,0.37016642381965137,0.7158504306377778,0.9312561006498261,-5.909193573003734
DDX23,0.07487524970833448,7.962000892205882,0.37013473844143235,0.7158736048147729,0.9312561006498261,-5.909205111632984
TBCD,-0.05888459722222095,5.788921176470589,-0.3700253824693605,0.7159535882104647,0.9312593516455622,-5.90924492752897
CPNE6,0.03375863068750151,3.9468513295588235,0.3699304005399387,0.7160230611331078,0.9312593516455622,-5.909279500532376
GRIK4,0.04991705956944248,3.8687058214705883,0.3698421544218721,0.7160876095589352,0.9312593516455622,-5.909311613911992
BMP5,-0.3165567796944444,4.687672299382353,-0.3696684333032379,0.7162146859183249,0.9313329185169477,-5.909374810237051
DRD1,0.06875597797222266,4.122795492882353,0.3693982060251658,0.7164123732187908,0.9314191683814227,-5.909473055595013
DGKE,0.04889252163888935,3.850381172411765,0.369384990288447,0.7164220418468661,0.9314191683814227,-5.909477858571672
CHRNG,-0.03632626911111014,4.288800111764706,-0.36905187924560046,0.7166657621354926,0.9314338199357731,-5.909598864863934
PHOX2A,0.03973758730555632,3.8606639794705884,0.3690496502496999,0.7166673930836853,0.9314338199357731,-5.909599674210034
AC110373.1,0.07511273620138859,4.3912342984117645,0.3689916376074063,0.7167098412187602,0.9314338199357731,-5.909620736850289
KATNA1,0.06299396600000406,7.861044341705882,0.36898407924642995,0.7167153717788779,0.9314338199357731,-5.909623480823465
PKIG,-0.12560339213888927,7.623714721764706,-0.3685650967056621,0.7170219725961889,0.9316074604391626,-5.909775501033323
CLEC3B,-0.054253418777777895,3.990719210823529,-0.3684735176524844,0.7170889944559862,0.9316074604391626,-5.909808706218574
PRPF4,0.087980055555553,9.063906176470589,0.36835693547265635,0.7171743182181098,0.9316074604391626,-5.909850965424457
MAGEA9,0.03984286926388769,4.060036209352941,0.36827475580737346,0.7172344659004499,0.9316074604391626,-5.909880746360438
IMP4,0.0850764224583358,9.855627850823529,0.3681138497939032,0.7173522393044376,0.9316074604391626,-5.90993903787432
CA8,0.19920084491666756,4.178173580588235,0.36810505474072136,0.7173586769591112,0.9316074604391626,-5.909942223341435
FZD1,0.12371968557639068,5.891272032382353,0.36809628050432486,0.7173650993984859,0.9316074604391626,-5.909945401194397
ITFG1,-0.10845435990277785,9.303364257058824,-0.36800196517979944,0.7174341363495125,0.9316074604391626,-5.909979555616374
TMEM147-AS1,0.09745077777778022,6.124746588235294,0.36793420367355184,0.7174837379852829,0.9316074604391626,-5.910004088788591
CXCL5,0.4696698805833339,6.060728466558824,0.36766812457094744,0.7176785212920826,0.9316995900550054,-5.9101003802318015
RIMBP2,0.044727750000002064,3.8206266470588237,0.367560140988679,0.7177575764263933,0.9316995900550054,-5.910139438904779
PDP1,-0.2633885001250009,7.2188329954705885,-0.3674984914548051,0.7178027117305723,0.9316995900550054,-5.910161733060289
P2RX7,-0.04109651751388865,3.6643704687647056,-0.36745188668287737,0.7178368330675895,0.9316995900550054,-5.91017858417863
NARF,0.12381574863888822,8.583082141235295,0.36733447196454644,0.71792280010176035,0.9317196174635638,-5.910221029085127
CRY1,-0.1252466233472216,9.008733764235295,-0.36718728555810987,0.718030570448798,0.9317679344786495,-5.910274217488545
INPP5F,0.1026479793472248,6.271790832764705,0.36705340084234905,0.7181286065717737,0.9318036114151825,-5.9103225808890425
DRD2,0.02492770086111218,4.337227170352941,0.36655912575550154,0.7184905797896857,0.9321817177528688,-5.910500978519426
PRKAB1,0.09761612500000183,6.692836,0.36641749222784087,0.7185943151909571,0.9322247406557997,-5.910552054431398
POMP,0.04072545402777905,11.657696838235294,0.36627229762012015,0.7187006646748985,0.9322711459973223,-5.910604394394228
VPS8,0.10992200000000363,6.975703,0.36611592143374033,0.7188152108836259,0.9323281736608223,-5.910660742294961
FGB,0.3844750549652787,4.856886656647059,0.36579856833060886,0.7190476945358283,0.9324110700555284,-5.910775023171604
RPL10AP6,0.042566944444446975,12.19215294117647,0.36570072515188723,0.7191193773233153,0.9324110700555284,-5.910810237470597
FBXL8,0.044329255888889474,3.9041177075882354,0.365690975509207,0.7191265203456736,0.9324110700555284,-5.910813745913195
MINK1,0.048409157923611446,5.564268834411765,0.36564325974515005,0.7191614794250679,0.9324110700555284,-5.910830915269127
CTSC,-0.15123892613888934,9.973004360470588,-0.3654535986780904,0.7193004414381181,0.9324997086030132,-5.910899138404485
FLVCR2,0.08342933775000194,4.207429012176471,0.3650389629302228,0.7196042745003728,0.9326759541419353,-5.9110481661342815
ZNF674,0.029724138888889584,3.438266058823529,0.36497490452910464,0.7196512189517843,0.9326759541419353,-5.911071175067544
CPSF1,-0.05908121899999674,7.157432538921568,-0.3649649507709998,0.7196585135507403,0.9326759541419353,-5.91107474996979
SGF29,0.0623277361111132,6.461830411764706,0.36483754626834325,0.7197518842373611,0.9326759541419353,-5.91112049895767
SLC30A9,0.08298631944444601,8.72779905882353,0.3647106132474499,0.7198449139255314,0.9326759541419353,-5.911166063022751
PRKCZ,-0.18292055555555553,6.635365705882353,-0.36465481440579434,0.7198858105384307,0.9326759541419353,-5.911186087723898
CCN4,0.022442644486113217,3.722386799647059,0.3645231440133558,0.7199823191095085,0.9326759541419353,-5.911233328736666
PPFIA2,-0.04045292945833223,3.896804767352941,-0.3643373264236987,0.7201185234616957,0.9326759541419353,-5.911299968261292
LRRC3,0.03518321775000022,3.7023120626470587,0.36433425788437945,0.7201207727833345,0.9326759541419353,-5.911301068447158
NINJ2,0.09732114884722165,4.025382848529412,0.3642192042335089,0.7202051121027802,0.9326759541419353,-5.911342312898517
TUBA4A,-0.2619389444444469,9.54922594117647,-0.3642083185119099,0.7202130920014944,0.9326759541419353,-5.911346214550352
GTSE1,0.09193422215972191,7.778308193352941,0.3641088873639509,0.7202859826437689,0.9326789084150126,-5.911381847276821
SYT1,0.19312986111111208,4.6670304705882355,0.36385575392570435,0.7204715613449935,0.9327850561532414,-5.911472518465571
BICRAL,0.09010651513194379,6.6733317145,0.363720237318837,0.7205709194739616,0.9327850561532414,-5.911521034379301
SLC28A3,-0.04023648611111197,3.767360705882353,-0.36370811141014925,0.7205798102042301,0.9327850561532414,-5.911525374674878
IQCE,0.09771165731944631,5.768793817558824,0.363430600119767,0.7207832930633135,0.9329570326382468,-5.911624666973744
JRK,-0.04749411564815009,5.889642754588236,-0.36332707160831157,0.7208592100129944,0.9329638746875998,-5.911661689921011
CTBP1,0.06490165597222664,9.649334651470589,0.3630729995190637,0.7210455325478787,0.9330363416417774,-5.911752504954728
PRM1,-0.028508097222221362,3.8223783529411763,-0.36305807928838363,0.7210564747883461,0.9330363416417774,-5.91175783607058
CEP97,0.0724630952083336,4.866928014235294,0.3629410132910805,0.7211423311381162,0.9330560340879006,-5.911799657194698
DCAF11,0.08432934638889122,5.9753670100882355,0.36267409222185715,0.7213381057203907,0.9331822479195829,-5.911894963536335
TSPAN15,0.1807906527777785,5.467637823529412,0.3625322324638746,0.7214421615702775,0.9331822479195829,-5.911945587651064
PPP6R2,0.05631583927083561,6.052249912411765,0.36250259126482753,0.7214639044590353,0.9331822479195829,-5.911956162957543
PAICS,-0.06325295660416153,7.585060713058823,-0.36231995139988293,0.721597882805086,0.9331822479195829,-5.912021305946428
AC010132.3,0.07303195773611204,6.064479421,0.3622369707914144,0.7216587576144853,0.9331822479195829,-5.912050892347724
VPS39,-0.058492347222220964,6.677663588235294,-0.362106842844454,0.7217542237171983,0.9331822479195829,-5.912097275519399
SRRT,0.05830851388889169,7.683984588235294,0.3620847014098861,0.7217704678658652,0.9331822479195829,-5.912105166042725
KRT19P2,-0.03841048761110866,4.393582538470588,-0.36193466686975134,0.7218805448891177,0.9331822479195829,-5.912158621214112
ATAD2,0.12224973840277897,9.402448229117647,0.36180900313990794,0.7219727464224835,0.9331822479195829,-5.912203376642397
STMN2,-0.034368722222221315,3.5641882941176473,-0.3617891069038084,0.7219873450202801,0.9331822479195829,-5.912210461331054
HCRTR2,-0.03386029640277588,3.852187623352941,-0.3617276049044974,0.7220324719900614,0.9331822479195829,-5.912232358653734
SCAF4,0.03857688888888955,4.533996058823529,0.3616186568706105,0.7221124149833835,0.9331822479195829,-5.912271139789651
RAP2A,-0.08466558333333385,6.9461982941176474,-0.36148140093328507,0.7222131342294595,0.9331822479195829,-5.912319981046845
QDPR,0.07306737499999905,8.975896352941177,0.36142788457735914,0.7222524062818867,0.9331822479195829,-5.9123390194054375
CHIA,0.034622010388890345,3.851771928117647,0.36120700867963546,0.7224145006861669,0.9331822479195829,-5.91241756631587
MEP1A,-0.033563286124998815,3.6059132365882354,-0.36117399392352934,0.7224387304243337,0.9331822479195829,-5.912429302819714
ZNF304,0.14083779166666677,5.415731058823529,0.3611710563991748,0.7224408863067344,0.9331822479195829,-5.912430347036965
THRA,0.03329752777777806,4.126758352941176,0.36099485622870287,0.7225702060038934,0.9331927477541551,-5.912492966559055
KIAA0895,0.1391763281527787,6.759531790117647,0.3609674632837357,0.7225903114565446,0.9331927477541551,-5.912502698997977
KCNV1,0.057222393097221325,3.720633893235294,0.360643461036269,0.7228281334929179,0.9333949933947903,-5.912617758631459
PTGER3,-0.02473304166666601,3.632943411764706,-0.3605010764051997,0.7229326549795945,0.9333949933947903,-5.912668290092266
SNRPD3,-0.06582241666666278,10.411701588235294,-0.36026819367606144,0.7231036213213091,0.9333949933947903,-5.91275089647949
NES,0.2560000862222225,5.657031344411765,0.3602614433451226,0.7231085771708092,0.9333949933947903,-5.912753290122264
MT-ND5,0.10462275222222495,10.874095040882352,0.3601494255537544,0.7231908184419458,0.9333949933947903,-5.912793004781841
WNT2B,-0.05461505555555446,3.7886516470588236,-0.3600988084393817,0.7232279816811161,0.9333949933947903,-5.912810946529893
DNAH9,-0.035810768888890454,3.929198678647059,-0.3600803156163203,0.7232415593455734,0.9333949933947903,-5.912817500879241
RAVER2,0.030843777777777692,3.8051610588235296,0.35997188528733215,0.7233211721757009,0.9334065419371662,-5.912855924814179
GDAP2,-0.07354795970833283,4.816931540235294,-0.35986112778958357,0.7234024970555917,0.9334202973143803,-5.91289516166232
HBS1L,0.059022724643519986,6.800348970352941,0.358705966111713,0.7242508897975458,0.9342508591528987,-5.913303680075956
VPS50,-0.04661449999999867,4.118545235294118,-0.3585957089487293,0.7243318860048514,0.9342508591528987,-5.913342604528193
CR788250.1,0.047392185416668564,3.8047141077647058,0.3584987593815539,0.7244031090771885,0.9342508591528987,-5.913376821227302
KIDINS220,-0.03462895294907309,6.517298291784314,-0.3584426987036857,0.7244442947053957,0.9342508591528987,-5.913396602734997
METTL7A,0.15220705645833466,4.258457436235294,0.3582616259117611,0.7245773278773606,0.9342508591528987,-5.913460475081988
CHAD,0.025116206875000824,3.8084524845294117,0.3582501190403696,0.7245857822182964,0.9342508591528987,-5.913464532989027
SGSM3,-0.06472345833333293,5.2983107647058825,-0.35823316639367636,0.7245982377518655,0.9342508591528987,-5.913470511119255
SLC8A1,-0.03099863888888743,3.861842705882353,-0.3582144205246846,0.7246120109032816,0.9342508591528987,-5.913477121281896
HSF1,-0.07594355868055658,6.1305957362058825,-0.35757589205094337,0.7250812149219592,0.9346577624369539,-5.913702075737901
AKAP3,0.04174280438889166,4.051903075235294,0.35749426634908815,0.7251412033096993,0.9346577624369539,-5.9137308041140795
ACD,-0.095887214027778,8.846172048058824,-0.3573371839007922,0.7252566515719322,0.9346577624369539,-5.913786071525119
S100B,-0.04133654166666645,4.084895823529412,-0.35725467396997596,0.725317295246012,0.9346577624369539,-5.913815091993217
MFSD9,-0.06458009466666681,4.775745231117647,-0.35716398620133444,0.7253839516870457,0.9346577624369539,-5.913846981170045
UBAP2L,-0.07042370833333589,7.846385235294118,-0.35713289524229974,0.7254068043835834,0.9346577624369539,-5.913857912068346
CHPF,0.12405694265277933,6.563898445058824,0.35692824780644655,0.7255572324439352,0.9346577624369539,-5.913929838244026
WDR13,0.09247491666667074,7.677484058823529,0.35674148238282294,0.7256945262407004,0.9346577624369539,-5.9139954441292355
GOLGA8S,0.11137511269444822,8.285282438705883,0.35671327403920794,0.725715263412765,0.9346577624369539,-5.914005350056766
BAMBI,0.29835187180555955,6.919765607705882,0.35669853929508727,0.7257260956469607,0.9346577624369539,-5.914010524152181
THYN1,-0.11437326388888636,8.092870823529411,-0.35666069212409157,0.7257539192357458,0.9346577624369539,-5.91402381319665
TEK,-0.029773361111109953,3.9876758823529412,-0.3566296802661214,0.7257767180949228,0.9346577624369539,-5.914034701165262
POLQ,-0.0814773463472207,7.295047548411765,-0.3564614955822971,0.7259003663484516,0.93472586655261225,-5.914093732980926
SLC5A5,0.040478611111111285,4.317183352941177,0.35618313310487676,0.7261050336988897,0.9348834728099399,-5.914191376327602
SERPINB1,-0.24865988888888868,7.393475529411765,-0.3559046058159018,0.7263098435793898,0.9348834728099399,-5.914289002346651
SLC13A1,0.02605690277777839,3.566744705882353,0.3558747736606875,0.7263317813676029,0.9348834728099399,-5.91429945429672
CASC19,-0.033847735638888654,3.7096474852941177,-0.3558149054710864,0.7263758076101243,0.9348834728099399,-5.914320427026055
FOXA2,0.1901862680486115,4.606255568852941,0.3558137690780257,0.7263766433074732,0.9348834728099399,-5.914320825088092
CD177,-0.031009897402776154,4.154823358117647,-0.3555510481516151,0.7265698563966358,0.9350106005415179,-5.914412818841385
HSP90AB1,-0.04852411159721903,12.04164943382353,-0.35548696294249693,0.7266169895191672,0.9350106005415179,-5.914435248623863
COQ3,0.06772563850000068,6.763626594294117,0.35528326184876136,0.7267668142462054,0.9351122978159095,-5.914506517449629
MAP1S,-0.08542988612499958,5.772087947352941,-0.3551761429571488,0.7268456061174954,0.9351225880204536,-5.914543978965419
SBF1,-0.05506399999999889,5.497816470588235,-0.3549570248636761,0.7270067894138914,0.9351531458567097,-5.914620574100183
ASB8,-0.0812820389166653,6.717735339588235,-0.35495136738506877,0.727010951230415,0.9351531458567097,-5.9146225511178
PPARA,-0.03357359898610923,3.8917562855882353,-0.3547365115321408,0.7271690123533385,0.9352653830745129,-5.914697609984903
EBLN2,-0.059212871277777523,4.721762357823529,-0.35457069421631143,0.72729100638467,0.9353312144226568,-5.914755506888737
RANGRF,-0.1443403611111096,7.646307764705882,-0.35434678164970534,0.7274557538396409,0.9354520105595616,-5.914833646092389
SLC22A18,-0.12521683333333478,6.612624235294118,-0.3542148458895118,0.727552834239753,0.9354857770342546,-5.91487966522193
ZCCHC10,0.07530012500000272,7.520718647058824,0.3540208955569574,0.7276955545932937,0.9355224794112665,-5.914947284377359
SLC5A4,-0.03728663888888928,3.758219764705882,-0.3539835621729125,0.727723027931771,0.9355224794112665,-5.914960296164271
